Date,State,Purpose,Amount_Requested,Risk_Score,Debt_Income_Ratio,Employment_Length
201507,CA,Debt_Consolidation,15000,665,0.2806,7
201507,KY,Debt_Consolidation,20000,670,0.1399,0
201507,VT,Credit_Card,4000,665,0.1273,6
201507,WI,Debt_Consolidation,15000,670,0.2232,11
201507,MA,Debt_Consolidation,12000,680,0.1317,11
201507,CA,Debt_Consolidation,35000,730,0.1823,11
201507,MA,Debt_Consolidation,11575,700,0.1578,4
201507,PA,Credit_Card,15000,740,0.256,7
201507,OK,Debt_Consolidation,20000,705,0.2182,3
201507,NY,Credit_Card,15000,670,0.1291,5
201507,AZ,Debt_Consolidation,11000,665,0.1524,11
201507,PA,Debt_Consolidation,17050,665,0.2465,2
201507,TX,Housing,16000,685,0.2544,11
201507,VA,Credit_Card,16000,725,0.3411,11
201507,NV,Debt_Consolidation,25000,705,0.2259,11
201507,TX,Debt_Consolidation,11700,715,0.2696,2
201507,PA,Credit_Card,10000,685,0.075,0
201507,AL,Debt_Consolidation,11200,700,0.3265,7
201507,CA,Debt_Consolidation,12500,750,0.0646,11
201507,SC,Debt_Consolidation,12000,720,0.1407,9
201507,NC,Debt_Consolidation,8000,690,0.1836,1
201507,MD,Debt_Consolidation,25000,660,0.0687,0
201507,CA,Credit_Card,16000,660,0.0649,5
201507,IL,Credit_Card,10000,730,0.1389,11
201507,LA,Debt_Consolidation,21600,695,0.316,11
201507,LA,Debt_Consolidation,10000,680,0.1575,11
201507,LA,Debt_Consolidation,15075,710,0.2262,11
201507,NJ,Credit_Card,20000,740,0.3022,0
201507,NY,Debt_Consolidation,8400,680,0.1013,8
201507,GA,Debt_Consolidation,15300,660,0.1245,11
201507,AZ,Credit_Card,1500,670,0.1944,5
201507,AZ,Other,24000,705,0.1383,0
201507,CO,Debt_Consolidation,24800,680,0.367,11
201507,MD,Other,10000,665,0.2839,11
201507,GA,Debt_Consolidation,2000,660,0.144,11
201507,TX,Debt_Consolidation,12000,660,0.1937,11
201507,MS,Credit_Card,25000,695,0.1347,11
201507,CA,Purchase,5000,700,0.1647,11
201507,OR,Credit_Card,11000,675,0.1465,0
201507,FL,Debt_Consolidation,14000,775,0.084,11
201507,TN,Debt_Consolidation,15000,720,0.1939,11
201507,CA,Debt_Consolidation,20000,660,0.0954,11
201507,AZ,Credit_Card,15000,675,0.2136,11
201507,TX,Debt_Consolidation,14000,770,0.221,4
201507,CA,Credit_Card,18400,685,0.318,2
201507,FL,Debt_Consolidation,10000,690,0.1819,2
201507,GA,Credit_Card,7000,690,0.2484,5
201507,NJ,Debt_Consolidation,17650,685,0.037,11
201507,AZ,Debt_Consolidation,4800,675,0.1464,11
201507,MA,Credit_Card,10000,740,0.0787,0
201507,IN,Debt_Consolidation,11925,665,0.2899,11
201507,CA,Debt_Consolidation,25000,700,0.1673,9
201507,FL,Credit_Card,25000,715,0.1961,8
201507,CA,Debt_Consolidation,20000,675,0.1068,6
201507,TX,Debt_Consolidation,7300,730,0.0882,1
201507,NY,Credit_Card,3600,705,0.0588,1
201507,CA,Debt_Consolidation,13000,685,0.1832,5
201507,OH,Other,12000,680,0.194,5
201507,KS,Debt_Consolidation,12000,710,0.1063,3
201507,IL,Debt_Consolidation,13600,700,0.2499,11
201507,MD,Debt_Consolidation,4000,695,0.0805,5
201507,TX,Debt_Consolidation,24000,660,0.2133,3
201507,VA,Credit_Card,3500,715,0.3235,11
201507,UT,Debt_Consolidation,14125,680,0.2514,5
201507,NY,Debt_Consolidation,9000,665,0.1008,4
201507,MI,Debt_Consolidation,5000,690,0.3458,3
201507,PA,Credit_Card,22000,685,0.1756,7
201507,DC,Debt_Consolidation,13000,705,0.2658,1
201507,NY,Debt_Consolidation,20000,665,0.1038,1
201507,MN,Debt_Consolidation,15000,670,0.1437,11
201507,MI,Debt_Consolidation,21325,705,0.151,11
201507,TX,Debt_Consolidation,15000,670,0.2187,11
201507,MN,Debt_Consolidation,8000,670,0.0387,11
201507,LA,Debt_Consolidation,25000,715,0.2526,5
201507,CA,Credit_Card,5000,735,0.098,8
201507,TX,Housing,20000,705,0.2277,11
201507,PA,Credit_Card,14000,660,0.1931,2
201507,NY,Other,15000,710,0.1339,11
201507,AL,Housing,24000,775,0.1003,8
201507,TX,Credit_Card,12000,675,0.3889,2
201507,MO,Debt_Consolidation,8400,740,0.0425,11
201507,PA,Debt_Consolidation,15000,680,0.1996,11
201507,CO,Debt_Consolidation,20000,700,0.2366,11
201507,CO,Debt_Consolidation,21000,675,0.1933,11
201507,FL,Debt_Consolidation,4475,660,0.341,5
201507,CA,Debt_Consolidation,30000,665,0.1008,2
201507,NY,Debt_Consolidation,12000,675,0.0997,11
201507,PA,Credit_Card,26000,745,0.2886,11
201507,CO,Credit_Card,14000,675,0.1754,2
201507,NE,Credit_Card,8450,700,0.2602,7
201507,WI,Other,4575,665,0.1918,3
201507,OH,Debt_Consolidation,28000,730,0.279,5
201507,MO,Credit_Card,24000,670,0.1882,9
201507,OH,Credit_Card,26500,755,0.1483,11
201507,FL,Housing,24000,670,0.1976,2
201507,FL,Credit_Card,25000,680,0.1802,11
201507,NY,Debt_Consolidation,15000,810,0.1039,11
201507,NV,Debt_Consolidation,35000,785,0.198,11
201507,NC,Debt_Consolidation,24000,735,0.2713,5
201507,NY,Debt_Consolidation,7000,685,0.0862,1
201507,OH,Debt_Consolidation,12100,680,0.3597,11
201507,CT,Other,8400,700,0.0937,11
201507,MN,Debt_Consolidation,16700,690,0.2091,7
201507,MN,Debt_Consolidation,22875,735,0.2324,11
201507,VT,Debt_Consolidation,24000,660,0.3491,4
201507,SC,Debt_Consolidation,28000,760,0.136,6
201507,AL,Debt_Consolidation,15400,685,0.1385,1
201507,CA,Debt_Consolidation,20000,730,0.1889,7
201507,IL,Debt_Consolidation,23000,665,0.1424,4
201507,TX,Housing,14400,700,0.2585,8
201507,NY,Debt_Consolidation,17600,755,0.2448,1
201507,AZ,Debt_Consolidation,30000,720,0.3413,3
201507,NY,Debt_Consolidation,24000,755,0.1733,4
201507,NY,Credit_Card,20000,695,0.2481,8
201507,AR,Credit_Card,12000,750,0.1966,5
201507,MA,Debt_Consolidation,9000,700,0.3057,6
201507,CA,Debt_Consolidation,9800,790,0.1534,3
201507,KS,Debt_Consolidation,17000,670,0.1883,8
201507,CA,Debt_Consolidation,10000,660,0.2776,11
201507,LA,Housing,28800,745,0.2596,9
201507,NY,Debt_Consolidation,3500,665,0.0921,11
201507,CA,Credit_Card,15600,675,0.1152,6
201507,MA,Debt_Consolidation,7000,705,0.19,3
201507,NY,Credit_Card,11650,695,0.3096,11
201507,NJ,Housing,18000,665,0.0756,11
201507,IL,Debt_Consolidation,22650,670,0.064,0
201507,TN,Credit_Card,15000,700,0.2194,3
201507,MN,Debt_Consolidation,12000,725,0.1567,0
201507,CT,Debt_Consolidation,24000,670,0.1966,8
201507,CO,Housing,10000,675,0.2715,1
201507,WI,Housing,7200,710,0.1127,4
201507,UT,Other,11200,730,0.1747,2
201507,IL,Credit_Card,33600,660,0.2319,11
201507,AL,Debt_Consolidation,15000,665,0.1885,11
201507,CA,Other,5625,680,0.2261,11
201507,MD,Debt_Consolidation,10000,675,0.1625,8
201507,CA,Debt_Consolidation,13600,710,0.0774,8
201507,UT,Debt_Consolidation,10000,710,0.1131,9
201507,FL,Debt_Consolidation,8625,680,0.2295,11
201507,CA,Debt_Consolidation,24575,670,0.3578,11
201507,RI,Debt_Consolidation,8000,720,0.3421,2
201507,NJ,Debt_Consolidation,12000,675,0.0798,11
201507,FL,Housing,21275,750,0.1331,5
201507,TX,Credit_Card,18000,675,0.2341,9
201507,NC,Debt_Consolidation,8000,765,0.1341,6
201507,OH,Debt_Consolidation,35000,780,0.3015,2
201507,PA,Debt_Consolidation,35000,675,0.2061,11
201507,MN,Debt_Consolidation,28000,735,0.1333,0
201507,IL,Debt_Consolidation,19200,725,0.1383,2
201507,AL,Housing,21600,745,0.1224,7
201507,NJ,Debt_Consolidation,6400,660,0.3221,11
201507,NY,Credit_Card,11200,700,0.0596,5
201507,CO,Housing,3475,710,0.2405,11
201507,AL,Debt_Consolidation,16450,690,0.2946,5
201507,IN,Debt_Consolidation,26000,685,0.0925,11
201507,AL,Credit_Card,12650,725,0.2536,8
201507,NY,Credit_Card,15000,690,0.047,0
201507,AL,Debt_Consolidation,13475,660,0.2325,5
201507,AZ,Debt_Consolidation,10000,695,0.2468,3
201507,CA,Debt_Consolidation,25000,690,0.2089,2
201507,NY,Credit_Card,20000,720,0.2032,6
201507,NY,Debt_Consolidation,15000,660,0.1677,11
201507,PA,Debt_Consolidation,30000,685,0.2518,11
201507,NY,Purchase,5000,730,0.1315,2
201507,FL,Debt_Consolidation,8500,700,0.2368,8
201507,CA,Debt_Consolidation,35000,690,0.1603,8
201507,NY,Debt_Consolidation,19150,670,0.3542,5
201507,NV,Debt_Consolidation,12000,705,0.2147,3
201507,VA,Debt_Consolidation,15000,710,0.3549,0
201507,MD,Debt_Consolidation,25000,680,0.2232,7
201507,FL,Debt_Consolidation,10000,800,0.0879,6
201507,NV,Debt_Consolidation,22475,690,0.1593,11
201507,MI,Debt_Consolidation,6400,680,0.292,8
201507,UT,Debt_Consolidation,12275,660,0.21,1
201507,NY,Debt_Consolidation,20000,685,0.175,11
201507,TX,Debt_Consolidation,10000,675,0.3317,2
201507,TX,Credit_Card,5000,725,0.3179,0
201507,MO,Credit_Card,5600,680,0.3997,11
201507,MD,Debt_Consolidation,15000,685,0.126,7
201507,OK,Debt_Consolidation,12000,695,0.1497,0
201507,IL,Debt_Consolidation,12000,690,0.0737,3
201507,CA,Housing,30000,665,0.1288,11
201507,SC,Debt_Consolidation,7225,685,0.1784,1
201507,VA,Debt_Consolidation,33900,680,0.2418,11
201507,FL,Credit_Card,16000,680,0.1852,3
201507,AZ,Debt_Consolidation,12000,685,0.1904,8
201507,CA,Debt_Consolidation,12000,660,0.2679,0
201507,CO,Debt_Consolidation,20000,740,0.1548,2
201507,NC,Other,2000,680,0.1798,11
201507,GA,Debt_Consolidation,11200,695,0.2734,5
201507,IL,Debt_Consolidation,11000,695,0.1555,11
201507,VA,Credit_Card,18000,695,0.3129,2
201507,NJ,Debt_Consolidation,24000,755,0.0885,0
201507,FL,Debt_Consolidation,3500,720,0.1212,5
201507,CA,Debt_Consolidation,8000,665,0.1563,0
201507,CA,Other,5000,670,0.0274,0
201507,NJ,Other,15000,700,0.2152,11
201507,CA,Other,9600,670,0.2551,2
201507,MN,Debt_Consolidation,10000,665,0.0465,1
201507,CA,Debt_Consolidation,18000,755,0.2688,1
201507,TN,Credit_Card,24000,710,0.0677,11
201507,CO,Debt_Consolidation,12300,700,0.265,3
201507,IL,Other,6000,685,0.2632,0
201507,CA,Debt_Consolidation,12000,725,0.131,0
201507,CA,Debt_Consolidation,14000,665,0.1286,4
201507,LA,Debt_Consolidation,10000,675,0.3612,5
201507,VA,Debt_Consolidation,15400,665,0.2782,11
201507,CA,Credit_Card,16000,675,0.1527,5
201507,FL,Debt_Consolidation,6300,715,0.3464,11
201507,CA,Debt_Consolidation,25000,660,0.3855,1
201507,MN,Housing,16000,685,0.2432,0
201507,TX,Debt_Consolidation,12800,685,0.2029,1
201507,AR,Credit_Card,10100,745,0.2531,6
201507,IL,Housing,5000,735,0.2445,2
201507,IN,Debt_Consolidation,4375,690,0.3242,1
201507,AL,Debt_Consolidation,13000,720,0.1619,11
201507,FL,Debt_Consolidation,20975,680,0.3438,8
201507,OH,Debt_Consolidation,20400,690,0.2166,11
201507,NY,Credit_Card,28000,690,0.2063,0
201507,FL,Debt_Consolidation,6700,670,0.1435,0
201507,TX,Credit_Card,12500,700,0.1225,4
201507,CA,Debt_Consolidation,25000,670,0.1696,3
201507,NY,Housing,4800,675,0.1672,0
201507,OH,Credit_Card,15000,705,0.3202,4
201507,CA,Debt_Consolidation,6000,665,0.069,4
201507,NE,Credit_Card,21000,700,0.1623,11
201507,CA,Debt_Consolidation,24000,685,0.1658,7
201507,PA,Other,11200,745,0.029,1
201507,WA,Debt_Consolidation,9000,675,0.3239,8
201507,NC,Debt_Consolidation,20000,665,0.129,9
201507,MI,Debt_Consolidation,18000,680,0.0724,11
201507,WI,Debt_Consolidation,20000,670,0.2834,0
201507,VA,Debt_Consolidation,15600,700,0.2857,11
201507,CO,Other,28000,770,0.1071,4
201507,IL,Debt_Consolidation,22000,715,0.1837,11
201507,TX,Housing,17000,740,0.2363,11
201507,MD,Other,12000,710,0.2746,8
201507,TX,Debt_Consolidation,4200,660,0.1325,0
201507,VA,Debt_Consolidation,12950,685,0.388,2
201507,AR,Debt_Consolidation,15850,690,0.0602,11
201507,NY,Credit_Card,35000,690,0.1742,3
201507,TX,Debt_Consolidation,2100,660,0.3214,11
201507,CA,Housing,35000,680,0.1816,8
201507,MS,Other,8000,700,0.278,11
201507,NY,Housing,5000,685,0.1791,2
201507,CO,Debt_Consolidation,15000,675,0.2442,9
201507,CA,Debt_Consolidation,20000,675,0.2091,11
201507,AR,Credit_Card,6000,685,0.1155,3
201507,CA,Debt_Consolidation,12000,700,0.3103,3
201507,NY,Debt_Consolidation,32000,700,0.1482,11
201507,NY,Debt_Consolidation,16800,685,0.2285,11
201507,VA,Debt_Consolidation,13600,665,0.3409,11
201507,KY,Debt_Consolidation,5000,715,0.169,7
201507,PA,Debt_Consolidation,9000,720,0.0732,5
201507,CA,Debt_Consolidation,3450,700,0.2088,11
201507,CO,Debt_Consolidation,7000,770,0.2226,11
201507,NM,Debt_Consolidation,11000,730,0.128,11
201507,NV,Other,3500,710,0.2135,1
201507,AZ,Credit_Card,24800,715,0.3048,11
201507,TX,Debt_Consolidation,1000,660,0.0682,11
201507,MD,Housing,10000,670,0.1612,5
201507,CO,Debt_Consolidation,21025,660,0.1974,0
201507,WI,Housing,24000,685,0.2817,11
201507,TX,Credit_Card,11200,705,0.3586,11
201507,OR,Debt_Consolidation,35000,675,0.2575,0
201507,WI,Debt_Consolidation,21000,710,0.0307,2
201507,TX,Debt_Consolidation,23500,680,0.3287,11
201507,TX,Debt_Consolidation,20000,705,0.0814,1
201507,CA,Debt_Consolidation,12700,660,0.0779,1
201507,CA,Debt_Consolidation,7800,675,0.1343,8
201507,KY,Debt_Consolidation,13675,675,0.3164,9
201507,CA,Debt_Consolidation,10000,665,0.1639,11
201507,NY,Debt_Consolidation,10000,695,0.191,1
201507,IL,Credit_Card,10000,665,0.2253,2
201507,NJ,Credit_Card,6000,680,0.3088,3
201507,MA,Debt_Consolidation,8000,720,0.3865,8
201507,WI,Debt_Consolidation,13475,660,0.2351,3
201507,GA,Debt_Consolidation,16125,745,0.2064,7
201507,TX,Other,9800,760,0.1068,4
201507,NV,Debt_Consolidation,11050,660,0.2907,4
201507,MO,Debt_Consolidation,13675,680,0.2103,0
201507,NH,Debt_Consolidation,5500,675,0.3223,11
201507,NJ,Other,2000,660,0.059,11
201507,NY,Debt_Consolidation,21000,685,0.2703,11
201507,AL,Credit_Card,16000,725,0.1743,8
201507,NY,Credit_Card,16100,680,0.1756,11
201507,GA,Debt_Consolidation,8000,750,0.103,5
201507,VA,Debt_Consolidation,9500,705,0.1818,3
201507,CT,Debt_Consolidation,10000,675,0.0899,6
201507,NY,Debt_Consolidation,4200,665,0.12,9
201507,DE,Debt_Consolidation,11000,710,0.2506,1
201507,LA,Debt_Consolidation,35000,715,0.3642,11
201507,NY,Debt_Consolidation,12000,670,0.1643,4
201507,OH,Debt_Consolidation,6400,670,0.0491,0
201507,CA,Housing,21000,660,0.1433,1
201507,CA,Debt_Consolidation,10000,670,0.1462,9
201507,CT,Debt_Consolidation,29600,675,0.0819,5
201507,CO,Debt_Consolidation,10000,715,0.1734,2
201507,RI,Debt_Consolidation,14400,690,0.1773,9
201507,MA,Debt_Consolidation,6000,730,0.2045,2
201507,FL,Debt_Consolidation,15000,680,0.1673,8
201507,TX,Credit_Card,10000,665,0.0914,11
201507,TX,Debt_Consolidation,16000,780,0.0703,11
201507,CA,Credit_Card,14000,680,0.2445,3
201507,MI,Debt_Consolidation,14625,695,0.3144,6
201507,WA,Debt_Consolidation,16800,680,0.1377,0
201507,PA,Purchase,8400,705,0.2619,11
201507,FL,Credit_Card,5000,670,0.1529,9
201507,RI,Debt_Consolidation,12000,675,0.1116,6
201507,NY,Housing,9600,660,0.2297,2
201507,FL,Debt_Consolidation,8875,660,0.3081,6
201507,CA,Housing,6050,665,0.3404,4
201507,CA,Debt_Consolidation,14825,665,0.1392,2
201507,TN,Credit_Card,15000,695,0.3432,3
201507,IL,Debt_Consolidation,28000,690,0.3178,11
201507,SC,Housing,20000,725,0.1786,11
201507,HI,Debt_Consolidation,12125,690,0.2097,11
201507,NC,Housing,35000,660,0.0086,11
201507,OH,Credit_Card,35000,675,0.325,4
201507,CA,Debt_Consolidation,10000,690,0.21,11
201507,FL,Credit_Card,29700,680,0.1029,7
201507,CA,Credit_Card,23100,670,0.3308,4
201507,CA,Housing,16000,670,0.2619,5
201507,KS,Debt_Consolidation,9200,695,0.3559,0
201507,OK,Debt_Consolidation,18000,660,0.1385,1
201507,TX,Debt_Consolidation,12000,670,0.2609,11
201507,OH,Other,7000,685,0.2065,11
201507,NC,Debt_Consolidation,16000,665,0.1691,2
201507,CA,Debt_Consolidation,14775,670,0.212,7
201507,NC,Debt_Consolidation,11250,715,0.0114,11
201507,KY,Debt_Consolidation,18000,695,0.1422,5
201507,CO,Debt_Consolidation,9675,680,0.3322,11
201507,CA,Debt_Consolidation,4800,670,0.1584,2
201507,MN,Debt_Consolidation,8700,660,0.2387,11
201507,NY,Debt_Consolidation,10000,730,0.2007,2
201507,CO,Credit_Card,16800,690,0.2739,11
201507,FL,Credit_Card,15600,685,0.0454,11
201507,GA,Debt_Consolidation,12000,675,0.1203,1
201507,NV,Credit_Card,10000,720,0.2251,7
201507,TX,Debt_Consolidation,5500,660,0.1973,2
201507,NY,Credit_Card,15000,705,0.0764,4
201507,TX,Housing,25000,755,0.1442,5
201507,NC,Other,6000,665,0.1578,5
201507,LA,Debt_Consolidation,10000,665,0.0501,0
201507,TX,Debt_Consolidation,30000,680,0.137,11
201507,CA,Debt_Consolidation,9000,785,0.1663,8
201507,CT,Debt_Consolidation,18000,680,0.2709,2
201507,NY,Debt_Consolidation,12000,700,0.1207,5
201507,MO,Debt_Consolidation,14400,705,0.133,8
201507,WI,Credit_Card,14000,700,0.2817,2
201507,IN,Debt_Consolidation,15000,670,0.1763,11
201507,OR,Credit_Card,6000,675,0.1517,5
201507,CA,Debt_Consolidation,14000,665,0.2145,7
201507,CA,Credit_Card,20000,660,0.0985,5
201507,CA,Debt_Consolidation,14000,660,0.2907,11
201507,NJ,Debt_Consolidation,12025,660,0.0596,9
201507,IN,Debt_Consolidation,14000,700,0.1103,3
201507,DE,Debt_Consolidation,24000,690,0.1771,0
201507,IL,Debt_Consolidation,35000,710,0.1955,11
201507,NJ,Debt_Consolidation,35000,665,0.1781,11
201507,CA,Debt_Consolidation,15000,685,0.118,11
201507,VA,Debt_Consolidation,18000,705,0.063,9
201507,FL,Debt_Consolidation,25000,740,0.1923,11
201507,TN,Credit_Card,15000,690,0.21,4
201507,TX,Debt_Consolidation,3325,680,0.0859,8
201507,NY,Debt_Consolidation,14225,715,0.3088,11
201507,TX,Debt_Consolidation,15000,665,0.3693,0
201507,AK,Debt_Consolidation,16000,665,0.017,9
201507,VA,Debt_Consolidation,10000,670,0.1379,11
201507,TN,Debt_Consolidation,10700,695,0.1851,8
201507,NY,Debt_Consolidation,25000,665,0.152,11
201507,LA,Debt_Consolidation,8500,695,0.1909,3
201507,FL,Credit_Card,25000,710,0.2737,3
201507,AL,Debt_Consolidation,18000,690,0.1495,7
201507,TX,Debt_Consolidation,18000,695,0.057,11
201507,IL,Debt_Consolidation,26500,720,0.0904,0
201507,AR,Debt_Consolidation,2600,665,0.266,9
201507,GA,Debt_Consolidation,20000,665,0.3332,11
201507,NC,Debt_Consolidation,10000,765,0.0532,5
201507,SC,Debt_Consolidation,25000,700,0.1027,11
201507,OH,Credit_Card,16000,690,0.3186,11
201507,OH,Credit_Card,7000,760,0.2146,11
201507,NC,Debt_Consolidation,27800,680,0.313,7
201507,IL,Debt_Consolidation,10000,675,0.2383,11
201507,CA,Credit_Card,14000,720,0.0663,1
201507,VA,Other,20000,765,0.1702,1
201507,NY,Debt_Consolidation,35000,685,0.1351,4
201507,CT,Credit_Card,30000,710,0.2406,11
201507,NY,Debt_Consolidation,35000,730,0.2467,11
201507,MS,Housing,8000,675,0.0428,0
201507,MA,Credit_Card,6000,700,0.1227,3
201507,MD,Credit_Card,10000,700,0.0493,0
201507,VA,Credit_Card,12100,695,0.258,5
201507,MI,Purchase,3000,660,0.0998,11
201507,CA,Debt_Consolidation,35000,695,0.3076,11
201507,IN,Credit_Card,17000,700,0.2353,11
201507,OR,Credit_Card,8500,680,0.0115,11
201507,OH,Credit_Card,8000,660,0.1612,11
201507,SC,Housing,35000,670,0.1212,4
201507,NY,Debt_Consolidation,7000,680,0.3751,9
201507,NY,Debt_Consolidation,15000,695,0.15,11
201507,MD,Credit_Card,34000,810,0.0673,2
201507,WI,Debt_Consolidation,20000,675,0.2962,11
201507,NC,Debt_Consolidation,30000,750,0.2478,11
201507,NC,Debt_Consolidation,25000,695,0.188,8
201507,OH,Credit_Card,28000,715,0.1597,11
201507,OK,Credit_Card,10000,660,0.1806,3
201507,NV,Credit_Card,35000,720,0.1924,7
201507,NY,Other,4200,675,0.312,11
201507,NY,Other,25000,825,0.233,3
201507,MI,Credit_Card,12000,710,0.2348,3
201507,WA,Credit_Card,5000,700,0.0792,0
201507,MI,Debt_Consolidation,12000,690,0.2393,11
201507,FL,Credit_Card,7000,665,0.2294,5
201507,NY,Housing,23975,675,0.2891,11
201507,GA,Housing,18000,660,0.1329,11
201507,VA,Debt_Consolidation,27500,670,0.27,4
201507,IN,Debt_Consolidation,6500,690,0.2131,9
201507,GA,Other,5000,680,0.3063,8
201507,PA,Credit_Card,12000,700,0.3713,11
201507,NY,Debt_Consolidation,6000,705,0.0914,11
201507,MD,Debt_Consolidation,15000,665,0.2478,9
201507,AL,Purchase,1700,705,0.1422,1
201507,WA,Credit_Card,15000,770,0.0483,11
201507,GA,Credit_Card,12000,720,0.2048,11
201507,OR,Debt_Consolidation,8000,680,0.1097,4
201507,PA,Debt_Consolidation,12000,690,0.2587,5
201507,VA,Purchase,10000,690,0.2129,2
201507,CA,Debt_Consolidation,10300,740,0.1894,0
201507,MS,Credit_Card,9150,770,0.3592,8
201507,CA,Debt_Consolidation,12000,730,0.3417,11
201507,FL,Debt_Consolidation,8150,665,0.2476,3
201507,CA,Debt_Consolidation,12000,715,0.1774,11
201507,NY,Housing,8500,680,0.2805,1
201507,VA,Credit_Card,35000,665,0.19,2
201507,IL,Credit_Card,30000,675,0.1748,3
201507,CA,Credit_Card,15000,685,0.1819,11
201507,UT,Credit_Card,3800,670,0.0901,11
201507,NC,Debt_Consolidation,9600,690,0.0684,8
201507,OH,Other,2400,660,0.154,11
201507,PA,Credit_Card,5000,680,0.2394,11
201507,NY,Debt_Consolidation,14000,690,0.0594,1
201507,CA,Credit_Card,14800,670,0.0636,0
201507,NY,Credit_Card,6000,685,0.2736,11
201507,CA,Credit_Card,35000,695,0.1546,11
201507,CA,Credit_Card,28000,700,0.1874,6
201507,GA,Debt_Consolidation,3600,660,0.3896,6
201507,NJ,Other,10000,670,0.2372,11
201507,VT,Debt_Consolidation,7000,665,0.314,11
201507,IL,Debt_Consolidation,22875,700,0.2421,2
201507,LA,Debt_Consolidation,14400,700,0.2413,1
201507,NY,Debt_Consolidation,5000,735,0.1354,11
201507,CA,Debt_Consolidation,15000,675,0.2253,4
201507,MD,Debt_Consolidation,5200,665,0.3493,1
201507,NY,Credit_Card,5000,670,0.164,6
201507,NY,Credit_Card,20000,690,0.2085,2
201507,IL,Debt_Consolidation,35000,670,0.2192,11
201507,OR,Credit_Card,10000,690,0.1497,11
